viral infection,,11
uncontrolled,11
plague,11
dental,11
HIV-positive,11
Combined,10
Vaccinia,10
neuronal,10
cholera,10
formerly,10
collapse,10
encephalomyelitis,10
yellow fever,,10
Complete,10
Lethal,10
CHIKV infection,,10
severe dengue,10
Isolated,10
cerebral,10
salivary gland,10
type 7,9
anthrax,9
bleeding,9
encephalopathy,9
herpes zoster,9
Lassa fever,9
Virus Disease,9
Normal,9
Failure,9
dengue fever,,9
Invasive,9
diabetes,9
lung inflammation,9
hand, foot, and mouth disease,9
vesicle,9
leukemia,9
polio,9
Type 2,9
Yersinia pestis,9
Yellow fever,9
Type I,9
Congenital,8
Alveolar,8
monocyte,8
Japanese Encephalitis,8
discomfort,8
bilateral,8
or chronic,8
Reduced,8
pulmonary disease,8
diffuse,8
Tract,8
dengue disease,8
cardiovascular,8
filariasis,8
infiltrating,8
cowpox,8
ocular,8
cholestasis,7
lung cancer,7
hepatocellular carcinoma,7
conjunctivitis,7
Japanese encephalitis,,7
infectious disease.,7
Acquired,7
dengue hemorrhagic fever,7
cutaneous,7
bronchitis,7
viral hepatitis.,7
Crimean-Congo hemorrhagic fever,7
Linear,7
Viral infection,7
Guillain-Barré syndrome,7
asthma,7
benign,7
myocarditis,7
Sporadic,7
cardiovascular disease,,7
myelitis,7
Muscle,7
Guillain-Barré,7
type 3,6
Arthritis,6
Brain,6
Variant,6
Absence of,6
tick-borne encephalitis,6
HIV infection,,6
HIV infection.,6
syndromic,6
Immunodeficiency,6
rheumatic,6
bowel,6
monkeypox,6
blind,6
Mitochondrial,6
Asthma,6
lymphocytic choriomeningitis,6
Bovine,6
Diabetes,6
Transient,6
Polio,6
lymphoma,6
breast cancer,6
bacterial infections,,6
hypertension,6
neurological disease,6
breast,6
tick-borne,6
Shock,6
septic shock,6
atrophy,6
bacterial infection.,6
joint swelling,6
liver failure,6
papilloma,6
rheumatoid arthritis,6
juvenile,6
Guillain-Barré syndrome,,5
myeloma,5
vasculitis,5
Varicella,5
Q fever,5
coronavirus infection,5
Transport,5
swine flu,5
Hepatic,5
NAFLD,5
alcoholic,5
Reunion Island,5
Intestinal,5
allergy,5
Autoimmune,5
cryoglobulinemia,5
multiple sclerosis,5
Partial,5
postpartum,5
cervical cancer,5
infectious disease,,5
cystic fibrosis,5
diphtheria,5
variola,5
Recurrent,5
Pregnancy,5
myocardial infarction,5
malignant,5
inverted,5
Fevers,5
diabetes mellitus,5
viral pneumonia,5
Lassa fever.,5
Developmental,5
leukaemia,5
Renal,5
adenocarcinoma,5
Zika virus disease,5
viral encephalitis,5
Simple,5
with hand,,5
obesity,5
Diarrhea,5
dermatitis,5
Immunological,5
type 5,4
type 4,4
Disorders,4
Elevated,4
dengue hemorrhagic fever.,4
fatty liver,4
allergies,4
Immunologic,4
Western equine encephalitis,4
herpangina,4
liver disease.,4
rheumatoid arthritis,,4
epilepsy,4
gestational,4
acute hepatitis,,4
acute hepatitis.,4
blood-brain barrier,4
atopic dermatitis,4
lung disease,4
Newcastle disease,4
liver fibrosis,4
Tuberculosis,4
kidney disease,4
skin disease,4
Lyme disease,4
avian influenza,,4
T-Cell,4
rhinitis,4
dengue fever.,4
kidney injury,4
Influenza A (H1N1),4
Selective,4
joint swelling,,4
chlorosis,4
eastern equine encephalitis,4
viral hepatitis,,4
Neonatal,4
Guillain-Barre syndrome,4
communicable disease,4
Digital,4
cognitive impairment,4
Intrinsic,4
unspecified,4
canine influenza,4
hand, foot and mouth disease,4
bacterial infections.,4
colitis,4
non-alcoholic fatty liver,4
Mucosal,4
meningococcal meningitis,,4
Equine,4
communicable diseases,4
cortical,4
Type B,4
and neck,4
bacterial infection,,4
Chikungunya virus infection,4
blood vessels,4
Severity of,4
Leukocyte,4
Gamma,4
arthritic,4
TOTAL,4
Bacterial infection,4
type C,3
Tumor,3
Alcoholic,3
dengue hemorrhagic fever,,3
Allergic,3
hypothermia,3
Viral hepatitis,3
pulmonary disease,,3
hypoxia,3
brain damage,3
pulmonary disease;,3
Complicated,3
St. Louis encephalitis,3
lobular,3
Chikungunya virus infection.,3
Platelet,3
colorectal cancer,3
alcoholic hepatitis,3
Infestation,3
central nervous system,,3
central nervous system.,3
Crimean hemorrhagic fever,3
Epilepsy,3
viral infection;,3
toxic shock syndrome,3
aseptic meningitis,3
lupus erythematosus,3
cognitive dysfunction,3
allergic rhinitis,,3
cavities,3
Group B,3
avian influenza.,3
thrombosis,3
Hypertension,3
dengue disease,,3
liver inflammation,3
hyperplasia,3
Obesity,3
Patent,3
allergic rhinitis,3
Meningitis,3
nosocomial infection,3
Plague,3
aspergillosis,3
renal failure,,3
depression,3
Swedish,3
eosinophilic,3
Space,3
typhoid,3
drug abuse,3
multiple types,3
hearing loss,,3
inhalation anthrax,3
Reunion Island.,3
stroke,3
Protection Against,3
plasma cell,3
Cardiac,3
Botulism,3
spotted fever,3
toxic shock,3
lymphopenia,3
solitary,3
pulmonary tuberculosis,3
multiple myeloma,3
Chikungunya fever,3
prostate cancer,3
Type III,3
hand, foot and mouth disease,,3
artery disease,3
cervical cancer.,3
anemia,3
Liver Disease,3
mumps,3
and Mouth Disease,3
Type 1,3
runny nose,,3
stone,3
Burkholderia mallei,3
hemophilia,3
lymphatic filariasis,3
chronic hepatitis,,3
Cortical,3
renal disease,3
fatty liver disease,3
Crimean-Congo hemorrhagic fever.,3
testes,3
Placental,3
Finnish,3
Noninvasive,3
viral meningitis,2
Medial,2
fetal death,2
pneumococcal pneumonia,2
Saint Louis encephalitis,2
type 3.,2
invasive aspergillosis,2
splenomegaly,2
cysticercosis,2
kidney injury,,2
Submandibular,2
cerebral palsy,,2
lymphadenitis,2
bacillary dysentery,2
relapsing fever,2
tumours,2
pulmonary disease.,2
Venezuelan equine encephalitis.,2
renal failure,2
intrauterine growth restriction,,2
Legionella,2
mastitis,2
coronary artery disease,2
Colorectal Cancer,2
atopic dermatitis.,2
Herpes zoster,2
Parvovirus,2
infantile,2
glanders,2
Hemophilia A,2
breast cancer.,2
liver failure,,2
Threatened,2
with hand,2
Marburg virus disease,2
epididymitis,2
viral encephalitis.,2
viral encephalitis,,2
pancreatic ductal adenocarcinoma,2
pneumonic plague,2
H1N1 Influenza,2
childbirth,2
pneumothorax,2
pancreatic cancer,2
Disseminated,2
warts,2
type 1,,2
colon cancer,2
lung adenocarcinoma,2
liver cancer,2
black death,2
septic shock.,2
septic shock,,2
Japanese Encephalitis,,2
alphavirus infection,2
Tonsillitis,2
mononucleosis,2
substance use disorder,2
non-toxic,2
Giardia,2
myelodysplastic syndrome,2
Aseptic,2
enteritis,2
sacbrood,2
viral pneumonia,,2
viral pneumonia.,2
Japanese encephalitis.,2
with Microcephaly,2
epidermoid carcinoma,2
Acute respiratory distress syndrome,2
lupus,2
Shell,2
myocardial infarction.,2
myocardial infarction,,2
hives,2
nocturnal,2
Aseptic meningitis,2
Bacterial Infections,2
alcoholic hepatitis,,2
joint swelling.,2
CENTRAL,2
laryngotracheitis,2
yellow fever.,2
cytomegalovirus infection,2
Proximal,2
metastasis,2
alphavirus infection,,2
Stable,2
drug abuse,,2
myositis,2
fetal death,,2
joint disease,2
meningoencephalitis,2
type A,,2
norovirus infection.,2
California encephalitis,2
typhoid fever.,2
neuropathy,2
hemorrhagic disease,2
Niemann-Pick disease,2
leptospirosis,2
Congo hemorrhagic fever,2
anaemia,2
Spinal,2
Cholestasis,2
pertussis,2
bladder cancer,2
late pregnancy,2
cardiac disease,,2
ovarian cancer,2
peritonitis,2
Borrelia,2
renal disease,,2
Meningoencephalitis,2
Lassa fever,,2
petechiae,2
sleeping sickness,2
norovirus infection,2
rubella,2
use disorder,2
end-stage renal disease,2
anxiety,2
allergic disease,2
rhabdomyosarcoma,2
mantle cell lymphoma,,2
inflammatory bowel disease,2
gonorrhea,2
Leukemia,2
Breast cancer,2
Skin Disease,2
Viral Infection,2
typhoid fever,2
infection of the central nervous system.,2
Anthrax,2
Eastern equine encephalitis,2
neuroinflammation,2
CHIKV infection;,2
calculus,2
rhabdomyolysis,2
retinitis,2
(PID),2
Rocky Mountain spotted fever,2
high blood pressure,,2
Dendritic Cell,2
pleural,2
Parasitic,2
pharyngitis,2
Myelodysplastic syndrome,2
typhus,2
ischaemic heart disease,,2
Contagious,2
Classic,2
agalactia,2
ductal adenocarcinoma,2
acidosis,2
cognitive dysfunction.,2
microencephaly,2
seizures,2
pulmonary edema,2
neutropenia,2
bronchiolitis,2
Rheumatoid arthritis,2
tenosynovitis,2
Delayed,2
spine,2
Atopic dermatitis,2
nosocomial infections,2
Vascular,2
chronic hepatitis.,2
acute appendicitis.,2
Colitis,2
poliomyelitis,2
pleuropneumonia,2
toxic shock syndrome.,2
Crimean-Congo hemorrhagic fever,,2
high blood pressure,2
sarcoma,2
hand, foot, and mouth disease.,2
tertiary syphilis,2
Susceptibility to,2
Mixed,2
metabolic diseases,2
Incomplete,2
invasive pulmonary aspergillosis,2
lung cancer,,2
fimbrial,2
Thoracic,2
myelosuppression,2
spontaneous abortion,1
type 4.,1
Nipah virus infection,1
type 4;,1
Rift Valley fever.,1
inflammatory bowel disease,,1
dysplasia,1
Rift Valley fever,,1
experimental autoimmune encephalomyelitis,1
swine influenza.,1
HTLV-1,1
irritable bowel syndrome,,1
type 6,1
thyroid disease,1
type 34,1
presynaptic,1
cranial nerve palsy,,1
well differentiated,1
inflammatory bowel diseases,1
Variola minor,1
coronavirus infections.,1
Intermittent,1
siderosis,1
type 7,,1
cognitive impairment,,1
metabolic disorder,,1
Marburg hemorrhagic fever,1
cerebrovascular disease,,1
high pressure,1
allergic dermatitis,1
bronchial hyperreactivity.,1
acute lymphoblastic leukemia,1
type 6,,1
Tumors,1
fatty liver disease,,1
fatty liver disease.,1
West Nile encephalitis,1
Ulcerative Colitis,1
epidemic encephalitis,1
With Microcephaly,1
septic arthritis,,1
muscular dystrophy,,1
coronary thrombosis,,1
MDR-TB,1
bacterial diseases,1
pancreatic carcinoma,1
with bleeding,1
type 1J.,1
bleeding disorder,1
Uveitis,1
toxic encephalopathy,,1
Lymphatic filariasis,1
enteric fever.,1
single episode,1
Steatosis,1
viral meningitis,,1
Kala-Azar,1
coronavirus infections,1
osteosarcoma,1
and seizures.,1
liver disease,,1
Neoplasms,1
tetanus,1
Nonspecific,1
pancreatic cancer,,1
atopic dermatitis,,1
schistosomiasis,1
African trypanosomiasis,1
malnutrition,1
"traveler's diarrhea.",1
kidney failure,1
loss of hair,1
bubonic plague.,1
READING,1
purpura,1
Diabetes Mellitus,1
viral encephalitis;,1
postherpetic neuralgia,1
infection of the central nervous system,1
hemolytic anemia,1
rheumatoid arthritis?,1
bubonic plague,1
learning disability,,1
cystic fibrosis,,1
otitis media,,1
with bleeding,,1
pneumonic plague.,1
pulmonary tuberculosis,,1
Thrombocytopenia,1
Meningeal,1
pulmonary oedema,1
substance abuse.,1
Acoustic,1
substance abuse,,1
osteoporosis,1
pulmonary tuberculosis;,1
Glutamic Acid,1
renal cell carcinoma.,1
Liver Diseases,1
postherpetic neuralgia.,1
hypersensitivity,1
head and neck carcinoma,1
HIV infection;,1
brain disease.,1
myelodysplastic syndrome.,1
peripheral neuropathy,1
Falciparum,1
type 3,,1
substance abuse,1
type 11,1
type 19,1
type 14,1
Q fever,,1
infant botulism,1
sickle cell anemia,1
aseptic meningitis,,1
Japanese Encephalitis.,1
nosocomial infections,,1
type D,,1
latent syphilis,1
Systolic,1
cataracts,1
hyperlipidemia,1
neonatal tetanus.,1
Hand Foot and Mouth Disease,1
chicken pox.,1
auricular,1
hemolytic anemia,,1
Inverted,1
West Nile fever,1
mantle cell lymphoma,1
Monocyte,1
Lymphocytic meningitis,,1
biphasic,1
Nervous System.,1
necrotizing fasciitis,,1
Group D,1
Group C,1
CHRONIC,1
Premature birth,1
Fungi,1
airway obstruction,1
non-secreting myeloma,1
Host tropism,1
and hearing loss,,1
chicken pox,,1
Esophagus,1
neonatal respiratory distress syndrome.,1
kidney disease,,1
dengue fever;,1
myocardial infarction;,1
celiac disease,,1
cardiomyopathy,1
infectious mononucleosis,1
glucose intolerance,1
brain tumor,1
colorectal carcinoma,1
meningococcal meningitis,1
Yersinia pestis,,1
arthropathy,1
type IV,1
end-stage renal disease,,1
dominant form,1
other site.,1
Ross River fever,1
B-Cell,1
skin disease,,1
mitochondrial myopathy.,1
junctional,1
Malignant,1
alphavirus infections,1
alcoholic hepatitis.,1
trypanosomiasis,1
uveitis,1
Yellow fever.,1
neurological disease,,1
liver steatosis,,1
Nervous System,1
unilateral,1
pulmonary heart disease,,1
Lipid Metabolism.,1
and neck,,1
Connective,1
alphavirus infection.,1
neonatal infection,,1
gastric cancer,1
viral hepatitis;,1
lymphoblastic leukemia,1
colorectal cancer.,1
trigeminal neuralgia,,1
Disorder,1
colorectal cancer?,1
Aspergillosis,1
drug abuse.,1
ulcerative colitis.,1
MULTIPLE,1
Campylobacter infection,1
Monkeypox virus,1
neurotoxicity,1
lupus erythematosus.,1
Magnesium,1
lupus erythematosus,,1
Pneumothorax,1
hysteria,1
liver cirrhosis,1
typhoid fever,,1
hydrocele,1
Crimean hemorrhagic fever.,1
lung disease,,1
atrophic,1
Sickness,1
dengue shock syndrome,,1
hypertrophy,1
Colorectal cancer,1
Chagas disease,1
cardiac defects,1
atherosclerotic cardiovascular disease,1
thrombocytopenic,1
neurologic disease,1
Hydranencephaly,1
piles,1
Paralysis,1
disseminated intravascular coagulation,1
skin diseases,1
Non-B Hepatitis,1
alcohol abuse.,1
Hepatocellular,1
B-cell lymphoma,,1
type B,,1
antenatal,1
spasticity,1
toxic shock,,1
upper respiratory tract infection,1
B-cell lymphoma,1
Hyperferritinemia,1
Leber,1
Neuropathy,1
toxoplasmosis,1
Marburg hemorrhagic fever,,1
cerebrovascular disease,1
Motor,1
pancreatitis,1
coronavirus disease,1
tendonitis,1
Follicular,1
nodular,1
Legionellosis,1
Listeria,1
Toxoplasmosis,1
allergic disease.,1
metapneumovirus infection,1
chickenpox,1
Age-Related,1
liver fibrosis,,1
hepatic fibrosis,1
diaphragmatic hernia,1
liver disorder,,1
lung carcinoma,1
Pertussis,1
leukopenia,1
petechial rash,1
Type 2,,1
mite infestation,1
creatine phosphokinase,1
hematopoietic system diseases,1
urinary tract infection.,1
metabolic syndrome,1
Dysfunction,1
Deviation,1
gastrointestinal disease,,1
gastrointestinal disease.,1
intestinal infection,1
Alzheimer,1
bronchiectasis,1
Typhus fever,1
endocarditis,1
Ross River virus disease,1
Reunion Island,,1
irritable bowel syndrome,1
lower back,,1
anal cancer,1
Urogenital,1
Lymphoma,1
serous,1
demyelinating,1
Cutaneous,1
premature birth.,1
sickle cell disease,1
acute lymphoblastic leukaemia,1
sleep apnea,1
type IV,,1
Epstein–Barr virus infection,1
Crohn,1
type IV.,1
glioblastoma,1
sclerosing cholangitis,1
neoplasm,1
asthenia,1
demyelinating disease.,1
Central Nervous System.,1
obstructive sleep apnea,1
septic arthritis,1
Neurologic,1
coronary heart disease,1
Chikungunya fever.,1
INFECTIONS,1
Spontaneous,1
liver steatosis,1
prothrombotic state,,1
ACUTE,1
Valve,1
deafness,1
portal hypertension,1
Progressive,1
Rheumatoid arthritis,,1
upper respiratory infection,1
botulism,1
Giant,1
rhinosinusitis,1
prostate carcinoma,1
Deficiency of,1
blood vessels,,1
Hepatocellular carcinoma,1
blood vessels.,1
cerebellar hypoplasia,,1
croup,1
Childhood,1
Salmonellosis,1
Cystic,1
Deficiency,1
upper respiratory tract disease,,1
Central Nervous System,1
Newborn,1
Pituitary,1
synovitis,1
Mycoplasma pneumonia,1
hereditary,1
Pharyngitis,1
communicable disease,,1
Japanese B encephalitis,1
Syndromic,1
cerebral edema,,1
Viral Infection.,1
hepatocellular carcinoma.,1
virus infection?,1
virus infection;,1
parotitis,1
skin irritation,1
reactive airway disease,1
cerebral malaria.,1
blindness,1
neonatal respiratory distress syndrome,1
intestinal diseases.,1
polycystic ovary,1
classic dengue,1
bird flu,1
of liver,,1
Psychological,1
seizure,1
leukoencephalopathy,1
early onset,1
"Sjogren's syndrome.",1
ischaemic heart disease.,1
black death.,1
Distal,1
behavioral disorder,1
and X.,1
Burkholderia mallei,,1
Lung cancer,1
Facial,1
febrile seizures,,1
hemiplegia,1
scrub typhus,1
Melioidosis,1
neurologic disease,,1
neurologic disease.,1
Helicobacter pylori infection.,1
gonorrhoea,1
Proteostasis,1
Type 6,1
bleeding gums,1
upper respiratory tract disease,1
beta-thalassemia,1
multiple sclerosis?,1
Disability,1
multiple sclerosis.,1
multiple sclerosis,,1
alcoholism,1
Type 3,1
Type 4,1
tonsillitis,1
and feeding difficulties,1
corpus callosum,1
reflux,1
hematological malignancy,1
Agalactia,1
Depression,1
Type B.,1
cholangitis,1
Bacterial Infections,,1
Bacterial Infections.,1
elevated serum,1
attention deficit hyperactivity disorder,1
neurofibromatosis,1
thalassemia,1
Sleep Apnea,1
Vibrio cholerae,,1
Zika fever,1
hepatic disease,,1
opioid use disorder,1
tularemia,1
ischemic heart disease.,1
ischemic heart disease,,1
primary sclerosing cholangitis,1
Somatic,1
astrocytoma,1
Seizures,1
Fabry disease,,1
Crimean-Congo hemorrhagic fever;,1
severe dengue.,1
toxic shock syndrome,,1
Hemolytic,1
vascular disease,1
brucellosis,1
lymphatic filariasis,,1
Zika virus disease,,1
neck carcinoma,1
cystic,1
lymph node metastasis,1
Marburg disease,1
Virus Disease.,1
Lupus Erythematosus,1
and neoplasia,1
ulcerative colitis,1
pilocytic astrocytoma,1
skin diseases.,1
herpes zoster.,1
herpes zoster,,1
end stage,1
arteriovenous fistula;,1
ischaemia,1
exanthema,1
skin infection,1
pustular,1
Horse Sickness,1
sensory neuropathy,,1
or chronic,,1
or chronic.,1
Reoviridae,1
cardiovascular disease;,1
dengue shock syndrome,1
fallopian tube,1
lymphocytic choriomeningitis,,1
Western equine encephalitis,,1
cardiac disease,1
Attack,1
and obesity,1
kidney cancer.,1
Type II,1
thyroiditis,1
